,component,num_of_addrs
18216,18216,3
18217,18217,2
18218,18218,3
18219,18219,2
18220,18220,12
18221,18221,2
18222,18222,2
18223,18223,3
18224,18224,2
18225,18225,5
18226,18226,2
18227,18227,3
18228,18228,2
18229,18229,3
18230,18230,18
18231,18231,2
18232,18232,7
18233,18233,3
18234,18234,2
18235,18235,5
18236,18236,6
18237,18237,7
18238,18238,2
18239,18239,2
18240,18240,5
18241,18241,2
18242,18242,2
18243,18243,3
18244,18244,9
18245,18245,4
18246,18246,2
18247,18247,12
18248,18248,4
18249,18249,4
18250,18250,5
18251,18251,2
18252,18252,5
18253,18253,6
18254,18254,4
18255,18255,3
18256,18256,5
18257,18257,2
18258,18258,2
18259,18259,2
18260,18260,2
18261,18261,2
18262,18262,2
18263,18263,3
18264,18264,3
18265,18265,141
18266,18266,2
18267,18267,2
18268,18268,4
18269,18269,11
18270,18270,4
18271,18271,2
18272,18272,2
18273,18273,2
18274,18274,3
18275,18275,4
18276,18276,5
18277,18277,3
18278,18278,2
18279,18279,13
18280,18280,35
18281,18281,5
18282,18282,3
18283,18283,2
18284,18284,34
18285,18285,5
18286,18286,5
18287,18287,2
18288,18288,8
18289,18289,3
18290,18290,4
18291,18291,2
18292,18292,2
18293,18293,2
18294,18294,24
18295,18295,3
18296,18296,3
18297,18297,21
18298,18298,2
18299,18299,7
18300,18300,20
18301,18301,4
18302,18302,3
18303,18303,5
18304,18304,3
18305,18305,2
18306,18306,3
18307,18307,2
18308,18308,3
18309,18309,9
18310,18310,18
18311,18311,3
18312,18312,8
18313,18313,2
18314,18314,2
18315,18315,12
18316,18316,2
18317,18317,7
18318,18318,2
18319,18319,18
18320,18320,11
18321,18321,3
18322,18322,17
18323,18323,3
18324,18324,3
18325,18325,3
18326,18326,9
18327,18327,2
18328,18328,15
18329,18329,2
18330,18330,16
18331,18331,3
18332,18332,9
18333,18333,3
18334,18334,3
18335,18335,2
18336,18336,9
18337,18337,3
18338,18338,9
18339,18339,2
18340,18340,4
18341,18341,2
18342,18342,2
18343,18343,4
18344,18344,5
18345,18345,2
18346,18346,2
18347,18347,14
18348,18348,14
18349,18349,3
18350,18350,14
18351,18351,4
18352,18352,2
18353,18353,2
18354,18354,3
18355,18355,5
18356,18356,2
18357,18357,2
18358,18358,12
18359,18359,4
18360,18360,3
18361,18361,2
18362,18362,4
18363,18363,5
18364,18364,2
18365,18365,3
18366,18366,3
18367,18367,2
18368,18368,2
18369,18369,7
18370,18370,9
18371,18371,5
18372,18372,8
18373,18373,6
18374,18374,4
18375,18375,2
18376,18376,6
18377,18377,27
18378,18378,2
18379,18379,2
18380,18380,2
18381,18381,3
18382,18382,6
18383,18383,4
18384,18384,2
18385,18385,2
18386,18386,13
18387,18387,2
18388,18388,2
18389,18389,2
18390,18390,3
18391,18391,4
18392,18392,2
18393,18393,16
18394,18394,2
18395,18395,2
18396,18396,2
18397,18397,5
18398,18398,3
18399,18399,6
18400,18400,2
18401,18401,4
18402,18402,4
18403,18403,18
18404,18404,18
18405,18405,3
18406,18406,3
18407,18407,2
18408,18408,17
18409,18409,3
18410,18410,5
18411,18411,2
18412,18412,2
18413,18413,7
18414,18414,6
18415,18415,2
18416,18416,14
18417,18417,4
18418,18418,3
18419,18419,2
18420,18420,4
18421,18421,2
18422,18422,7
18423,18423,2
18424,18424,4
18425,18425,2
18426,18426,2
18427,18427,3
18428,18428,38
18429,18429,5
18430,18430,3
18431,18431,2
18432,18432,4
18433,18433,2
18434,18434,21
18435,18435,5
18436,18436,4
18437,18437,2
18438,18438,3
18439,18439,2
18440,18440,8
18441,18441,2
18442,18442,3
18443,18443,2
18444,18444,11
18445,18445,3
18446,18446,4
18447,18447,12
18448,18448,28
18449,18449,2
18450,18450,5
18451,18451,2
18452,18452,3
18453,18453,15
18454,18454,2
18455,18455,2
18456,18456,2
18457,18457,2
18458,18458,2
18459,18459,4
18460,18460,7
18461,18461,2
18462,18462,3
18463,18463,6
18464,18464,2
18465,18465,2
18466,18466,82
18467,18467,6
18468,18468,2
18469,18469,2
18470,18470,18
18471,18471,2
18472,18472,4
18473,18473,7
18474,18474,10
18475,18475,6
18476,18476,2
18477,18477,4
18478,18478,5
18479,18479,2
18480,18480,9
18481,18481,4
18482,18482,4
18483,18483,2
18484,18484,12
18485,18485,2
18486,18486,18
18487,18487,2
18488,18488,3
18489,18489,2
18490,18490,26
18491,18491,3
18492,18492,2
18493,18493,2
18494,18494,6
18495,18495,3
18496,18496,2
18497,18497,6
18498,18498,15
18499,18499,15
18500,18500,2
18501,18501,3
18502,18502,2
18503,18503,14
18504,18504,6
18505,18505,3
18506,18506,2
18507,18507,4
18508,18508,2
18509,18509,2
18510,18510,2
18511,18511,2
18512,18512,2
18513,18513,7
18514,18514,2
18515,18515,10
18516,18516,5
18517,18517,3
18518,18518,26
18519,18519,2
18520,18520,2
18521,18521,2
18522,18522,2
18523,18523,2
18524,18524,2
18525,18525,5
18526,18526,2
18527,18527,3
18528,18528,3
18529,18529,5
18530,18530,5
18531,18531,2
18532,18532,2
18533,18533,8
18534,18534,2
18535,18535,2
18536,18536,3
18537,18537,3
18538,18538,3
18539,18539,2
18540,18540,3
18541,18541,6
18542,18542,6
18543,18543,2
18544,18544,4
18545,18545,16
18546,18546,4
18547,18547,32
18548,18548,2
18549,18549,3
18550,18550,2
18551,18551,2
18552,18552,2
18553,18553,2
18554,18554,3
18555,18555,8
18556,18556,2
18557,18557,2
18558,18558,3
18559,18559,2
18560,18560,2
18561,18561,3
18562,18562,3
18563,18563,3
18564,18564,2
18565,18565,32
18566,18566,3
18567,18567,5
18568,18568,40
18569,18569,2
18570,18570,2
18571,18571,12
18572,18572,2
18573,18573,17
18574,18574,2
18575,18575,27
18576,18576,3
18577,18577,2
18578,18578,6
18579,18579,2
18580,18580,2
18581,18581,2
18582,18582,3
18583,18583,8
18584,18584,14
18585,18585,8
18586,18586,2
18587,18587,9
18588,18588,2
18589,18589,2
18590,18590,2
18591,18591,9
18592,18592,2
18593,18593,2
18594,18594,2
18595,18595,2
18596,18596,2
18597,18597,2
18598,18598,10
18599,18599,2
18600,18600,2
18601,18601,4
18602,18602,6
18603,18603,2
18604,18604,3
18605,18605,2
18606,18606,5
18607,18607,11
18608,18608,2
18609,18609,2
18610,18610,2
18611,18611,11
18612,18612,2
18613,18613,3
18614,18614,3
18615,18615,32
18616,18616,3
18617,18617,3
18618,18618,2
18619,18619,5
18620,18620,3
18621,18621,8
18622,18622,2
18623,18623,2
18624,18624,2
18625,18625,2
18626,18626,6
18627,18627,2
18628,18628,3
18629,18629,2
18630,18630,2
18631,18631,2
18632,18632,2
18633,18633,2
18634,18634,9
18635,18635,2
18636,18636,8
18637,18637,2
18638,18638,5
18639,18639,2
18640,18640,3
18641,18641,17
18642,18642,5
18643,18643,2
18644,18644,2
18645,18645,2
18646,18646,4
18647,18647,7
18648,18648,26
18649,18649,3
18650,18650,7
18651,18651,2
18652,18652,5
18653,18653,6
18654,18654,2
18655,18655,8
18656,18656,41
18657,18657,3
18658,18658,2
18659,18659,2
18660,18660,2
18661,18661,5
18662,18662,3
18663,18663,6
18664,18664,5
18665,18665,6
18666,18666,2
18667,18667,16
18668,18668,2
18669,18669,4
18670,18670,12
18671,18671,2
18672,18672,7
18673,18673,29
18674,18674,2
18675,18675,2
18676,18676,4
18677,18677,2
18678,18678,6
18679,18679,4
18680,18680,11
18681,18681,3
18682,18682,3
18683,18683,2
18684,18684,2
18685,18685,2
18686,18686,3
18687,18687,2
18688,18688,4
18689,18689,9
18690,18690,2
18691,18691,3
18692,18692,2
18693,18693,3
18694,18694,21
18695,18695,5
18696,18696,10
18697,18697,3
18698,18698,2
18699,18699,2
18700,18700,2
18701,18701,3
18702,18702,2
18703,18703,4
18704,18704,3
18705,18705,3
18706,18706,5
18707,18707,5
18708,18708,2
18709,18709,15
18710,18710,7
18711,18711,4
18712,18712,2
18713,18713,18
18714,18714,2
18715,18715,15
18716,18716,2
18717,18717,2
18718,18718,5
18719,18719,11
18720,18720,2
18721,18721,2
18722,18722,2
18723,18723,4
18724,18724,2
18725,18725,8
18726,18726,4
18727,18727,5
18728,18728,7
18729,18729,2
18730,18730,2
18731,18731,2
18732,18732,2
18733,18733,4
18734,18734,13
18735,18735,2
18736,18736,2
18737,18737,2
18738,18738,3
18739,18739,3
18740,18740,9
18741,18741,3
18742,18742,4
18743,18743,10
18744,18744,2
18745,18745,6
18746,18746,3
18747,18747,3
18748,18748,5
18749,18749,85
18750,18750,12
18751,18751,24
18752,18752,3
18753,18753,3
18754,18754,5
18755,18755,2
18756,18756,17
18757,18757,3
18758,18758,18
18759,18759,4
18760,18760,3
18761,18761,5
18762,18762,2
18763,18763,3
18764,18764,2
18765,18765,3
18766,18766,3
18767,18767,9
18768,18768,5
18769,18769,2
18770,18770,2
18771,18771,3
18772,18772,7
18773,18773,2
18774,18774,3
18775,18775,2
18776,18776,2
18777,18777,8
18778,18778,11
18779,18779,3
18780,18780,7
18781,18781,2
18782,18782,2
18783,18783,3
18784,18784,2
18785,18785,2
18786,18786,2
18787,18787,6
18788,18788,24
18789,18789,15
18790,18790,2
18791,18791,2
18792,18792,2
18793,18793,11
18794,18794,3
18795,18795,98
18796,18796,2
18797,18797,2
18798,18798,2
18799,18799,2
18800,18800,3
18801,18801,2
18802,18802,2
18803,18803,4
18804,18804,2
18805,18805,2
18806,18806,6
18807,18807,2
18808,18808,11
18809,18809,2
18810,18810,20
18811,18811,3
18812,18812,3
18813,18813,5
18814,18814,24
18815,18815,2
18816,18816,7
18817,18817,3
18818,18818,2
18819,18819,54
18820,18820,2
18821,18821,17
18822,18822,17
18823,18823,25
18824,18824,3
18825,18825,5
18826,18826,2
18827,18827,10
18828,18828,2
18829,18829,2
18830,18830,2
18831,18831,18
18832,18832,2
18833,18833,2
18834,18834,2
18835,18835,3
18836,18836,27
18837,18837,3
18838,18838,2
18839,18839,9
18840,18840,2
18841,18841,13
18842,18842,2
18843,18843,2
18844,18844,2
18845,18845,3
18846,18846,4
18847,18847,3
18848,18848,2
18849,18849,2
18850,18850,17
18851,18851,2
18852,18852,4
18853,18853,2
18854,18854,4
18855,18855,4
18856,18856,19
18857,18857,2
18858,18858,2
18859,18859,2
18860,18860,5
18861,18861,3
18862,18862,7
18863,18863,4
18864,18864,3
18865,18865,2
18866,18866,5
18867,18867,2
18868,18868,5
18869,18869,7
18870,18870,2
18871,18871,3
18872,18872,2
18873,18873,9
18874,18874,16
18875,18875,2
18876,18876,4
18877,18877,3
18878,18878,2
18879,18879,3
18880,18880,3
18881,18881,2
18882,18882,2
18883,18883,3
18884,18884,2
18885,18885,4
18886,18886,2
18887,18887,27
18888,18888,2
18889,18889,2
18890,18890,16
18891,18891,2
18892,18892,3
18893,18893,3
18894,18894,2
18895,18895,13
18896,18896,6
18897,18897,112
18898,18898,12
18899,18899,2
18900,18900,2
18901,18901,2
18902,18902,2
18903,18903,4
18904,18904,5
18905,18905,2
18906,18906,2
18907,18907,4
18908,18908,2
18909,18909,17
18910,18910,2
18911,18911,2
18912,18912,2
18913,18913,2
18914,18914,2
18915,18915,4
18916,18916,2
18917,18917,6
18918,18918,2
18919,18919,12
18920,18920,7
18921,18921,3
18922,18922,2
18923,18923,8
18924,18924,12
18925,18925,5
18926,18926,5
18927,18927,2
18928,18928,21
18929,18929,2
18930,18930,2
18931,18931,7
18932,18932,4
18933,18933,5
18934,18934,10
18935,18935,7
18936,18936,14
18937,18937,4
18938,18938,2
18939,18939,3
18940,18940,2
18941,18941,10
18942,18942,3
18943,18943,2
18944,18944,3
18945,18945,2
18946,18946,3
18947,18947,3
18948,18948,6
18949,18949,5
18950,18950,2
18951,18951,3
18952,18952,13
18953,18953,22
18954,18954,5
18955,18955,2
18956,18956,4
18957,18957,6
18958,18958,2
18959,18959,3
18960,18960,22
18961,18961,4
18962,18962,2
18963,18963,13
18964,18964,3
18965,18965,3
18966,18966,2
18967,18967,2
18968,18968,32
18969,18969,4
18970,18970,10
18971,18971,2
18972,18972,7
18973,18973,2
18974,18974,3
18975,18975,2
18976,18976,2
18977,18977,2
18978,18978,3
18979,18979,2
18980,18980,8
18981,18981,2
18982,18982,24
18983,18983,5
18984,18984,2
18985,18985,4
18986,18986,3
18987,18987,2
18988,18988,2
18989,18989,2
18990,18990,9
18991,18991,4
18992,18992,5
18993,18993,2
18994,18994,2
18995,18995,2
18996,18996,10
18997,18997,21
18998,18998,6
18999,18999,2
19000,19000,109
19001,19001,13
19002,19002,4
19003,19003,2
19004,19004,4
19005,19005,4
19006,19006,2
19007,19007,2
19008,19008,18
19009,19009,4
19010,19010,3
19011,19011,3
19012,19012,10
19013,19013,3
19014,19014,2
19015,19015,18
19016,19016,2
19017,19017,2
19018,19018,2
19019,19019,14
19020,19020,2
19021,19021,2
19022,19022,2
19023,19023,2
19024,19024,2
19025,19025,15
19026,19026,2
19027,19027,2
19028,19028,6
19029,19029,3
19030,19030,2
19031,19031,2
19032,19032,2
19033,19033,2
19034,19034,9
19035,19035,3
19036,19036,11
19037,19037,2
19038,19038,2
19039,19039,2
19040,19040,2
19041,19041,3
19042,19042,2
19043,19043,2
19044,19044,5
19045,19045,2
19046,19046,7
19047,19047,18
19048,19048,3
19049,19049,8
19050,19050,19
19051,19051,3
19052,19052,14
19053,19053,2
19054,19054,2
19055,19055,4
19056,19056,7
19057,19057,21
19058,19058,3
19059,19059,2
19060,19060,12
19061,19061,5
19062,19062,6
19063,19063,22
19064,19064,17
19065,19065,2
19066,19066,4
19067,19067,9
19068,19068,3
19069,19069,70
19070,19070,9
19071,19071,3
19072,19072,2
19073,19073,3
19074,19074,7
19075,19075,2
19076,19076,2
19077,19077,23
19078,19078,2
19079,19079,4
19080,19080,2
19081,19081,20
19082,19082,9
19083,19083,2
19084,19084,2
19085,19085,3
19086,19086,2
19087,19087,3
19088,19088,2
19089,19089,2
19090,19090,4
19091,19091,4
19092,19092,3
19093,19093,5
19094,19094,4
19095,19095,2
19096,19096,2
19097,19097,2
19098,19098,2
19099,19099,2
19100,19100,2
19101,19101,2
19102,19102,2
19103,19103,8
19104,19104,2
19105,19105,19
19106,19106,23
19107,19107,5
19108,19108,2
19109,19109,4
19110,19110,2
19111,19111,5
19112,19112,10
19113,19113,8
19114,19114,2
19115,19115,2
19116,19116,4
19117,19117,2
19118,19118,2
19119,19119,2
19120,19120,2
19121,19121,23
19122,19122,3
19123,19123,2
19124,19124,2
19125,19125,4
19126,19126,2
19127,19127,6
19128,19128,2
19129,19129,4
19130,19130,23
19131,19131,12
19132,19132,2
19133,19133,10
19134,19134,4
19135,19135,9
19136,19136,3
19137,19137,3
19138,19138,2
19139,19139,3
19140,19140,3
19141,19141,2
19142,19142,2
19143,19143,4
19144,19144,20
19145,19145,4
19146,19146,2
19147,19147,7
19148,19148,3
19149,19149,2
19150,19150,2
19151,19151,2
19152,19152,2
19153,19153,7
19154,19154,3
19155,19155,3
19156,19156,2
19157,19157,2
19158,19158,2
19159,19159,2
19160,19160,27
19161,19161,3
19162,19162,4
19163,19163,2
19164,19164,5
19165,19165,3
19166,19166,2
19167,19167,15
19168,19168,3
19169,19169,2
19170,19170,3
19171,19171,2
19172,19172,6
19173,19173,29
19174,19174,2
19175,19175,3
19176,19176,2
19177,19177,4
19178,19178,2
19179,19179,4
19180,19180,3
19181,19181,3
19182,19182,2
19183,19183,2
19184,19184,14
19185,19185,15
19186,19186,3
19187,19187,4
19188,19188,2
19189,19189,3
19190,19190,2
19191,19191,3
19192,19192,5
19193,19193,6
19194,19194,2
19195,19195,2
19196,19196,2
19197,19197,3
19198,19198,3
19199,19199,2
19200,19200,22
19201,19201,6
19202,19202,3
19203,19203,2
19204,19204,2
19205,19205,5
19206,19206,5
19207,19207,4
19208,19208,2
19209,19209,3
19210,19210,2
19211,19211,11
19212,19212,4
19213,19213,3
19214,19214,6
19215,19215,6
19216,19216,3
19217,19217,3
19218,19218,2
19219,19219,2
19220,19220,14
19221,19221,4
19222,19222,2
19223,19223,19
19224,19224,2
19225,19225,3
19226,19226,3
19227,19227,9
19228,19228,2
19229,19229,7
19230,19230,5
19231,19231,2
19232,19232,2
19233,19233,18
19234,19234,2
19235,19235,2
19236,19236,2
19237,19237,2
19238,19238,2
19239,19239,6
19240,19240,2
19241,19241,2
19242,19242,3
19243,19243,4
19244,19244,2
19245,19245,2
19246,19246,6
19247,19247,2
19248,19248,2
19249,19249,4
19250,19250,2
19251,19251,15
19252,19252,3
19253,19253,9
19254,19254,2
19255,19255,5
19256,19256,24
19257,19257,22
19258,19258,2
19259,19259,2
19260,19260,4
19261,19261,2
19262,19262,2
19263,19263,3
19264,19264,2
19265,19265,4
19266,19266,3
19267,19267,2
19268,19268,3
19269,19269,4
19270,19270,2
19271,19271,3
19272,19272,4
19273,19273,19
19274,19274,8
19275,19275,2
19276,19276,2
19277,19277,9
19278,19278,2
19279,19279,2
19280,19280,3
19281,19281,2
19282,19282,4
19283,19283,2
19284,19284,30
19285,19285,3
19286,19286,2
19287,19287,2
19288,19288,2
19289,19289,3
19290,19290,3
19291,19291,2
19292,19292,2
19293,19293,2
19294,19294,2
19295,19295,2
19296,19296,3
19297,19297,5
19298,19298,15
19299,19299,2
19300,19300,2
19301,19301,4
19302,19302,2
19303,19303,2
19304,19304,11
19305,19305,27
19306,19306,2
19307,19307,3
19308,19308,3
19309,19309,3
19310,19310,7
19311,19311,6
19312,19312,3
19313,19313,2
19314,19314,2
19315,19315,7
19316,19316,11
19317,19317,3
19318,19318,2
19319,19319,3
19320,19320,4
19321,19321,52
19322,19322,4
19323,19323,2
19324,19324,3
19325,19325,170
19326,19326,2
19327,19327,2
19328,19328,7
19329,19329,5
19330,19330,3
19331,19331,4
19332,19332,3
19333,19333,7
19334,19334,4
19335,19335,2
19336,19336,3
19337,19337,2
19338,19338,9
19339,19339,12
19340,19340,6
19341,19341,5
19342,19342,2
19343,19343,13
19344,19344,4
19345,19345,14
19346,19346,5
19347,19347,18
19348,19348,2
19349,19349,2
19350,19350,7
19351,19351,2
19352,19352,3
19353,19353,2
19354,19354,2
19355,19355,3
19356,19356,2
19357,19357,2
19358,19358,3
19359,19359,2
19360,19360,3
19361,19361,8
19362,19362,5
19363,19363,2
19364,19364,2
19365,19365,2
19366,19366,2
19367,19367,2
19368,19368,12
19369,19369,3
19370,19370,2
19371,19371,2
19372,19372,2
19373,19373,14
19374,19374,2
19375,19375,2
19376,19376,4
19377,19377,11
19378,19378,2
19379,19379,3
19380,19380,2
19381,19381,2
19382,19382,9
19383,19383,3
19384,19384,3
19385,19385,15
19386,19386,6
19387,19387,3
19388,19388,2
19389,19389,3
19390,19390,3
19391,19391,2
19392,19392,2
19393,19393,2
19394,19394,2
19395,19395,2
19396,19396,17
19397,19397,27
19398,19398,2
19399,19399,2
19400,19400,3
19401,19401,15
19402,19402,4
19403,19403,2
19404,19404,3
19405,19405,3
19406,19406,6
19407,19407,2
19408,19408,2
19409,19409,18
19410,19410,8
19411,19411,4
19412,19412,2
19413,19413,8
19414,19414,10
19415,19415,3
19416,19416,2
19417,19417,2
19418,19418,4
19419,19419,2
19420,19420,2
19421,19421,24
19422,19422,13
19423,19423,15
19424,19424,4
19425,19425,2
19426,19426,2
19427,19427,3
19428,19428,4
19429,19429,2
19430,19430,10
19431,19431,3
19432,19432,2
19433,19433,4
19434,19434,2
19435,19435,2
19436,19436,2
19437,19437,3
19438,19438,2
19439,19439,2
19440,19440,2
19441,19441,2
19442,19442,2
19443,19443,8
19444,19444,2
19445,19445,3
19446,19446,16
19447,19447,12
19448,19448,4
19449,19449,4
19450,19450,10
19451,19451,2
19452,19452,2
19453,19453,3
19454,19454,2
19455,19455,4
19456,19456,22
19457,19457,2
19458,19458,2
19459,19459,7
19460,19460,5
19461,19461,2
19462,19462,5
19463,19463,2
19464,19464,3
19465,19465,16
19466,19466,2
19467,19467,8
19468,19468,2
19469,19469,2
19470,19470,21
19471,19471,5
19472,19472,2
19473,19473,31
19474,19474,2
19475,19475,2
19476,19476,37
19477,19477,16
19478,19478,2
19479,19479,2
19480,19480,11
19481,19481,2
19482,19482,3
19483,19483,3
19484,19484,4
19485,19485,3
19486,19486,3
19487,19487,2
19488,19488,2
19489,19489,2
19490,19490,2
19491,19491,2
19492,19492,2
19493,19493,7
19494,19494,2
19495,19495,2
19496,19496,5
19497,19497,3
19498,19498,2
19499,19499,2
19500,19500,17
19501,19501,3
19502,19502,5
19503,19503,3
19504,19504,2
19505,19505,6
19506,19506,9
19507,19507,14
19508,19508,2
19509,19509,2
19510,19510,2
19511,19511,2
19512,19512,4
19513,19513,4
19514,19514,19
19515,19515,3
19516,19516,2
19517,19517,2
19518,19518,6
19519,19519,17
19520,19520,13
19521,19521,3
19522,19522,3
19523,19523,8
19524,19524,2
19525,19525,2
19526,19526,6
19527,19527,2
19528,19528,3
19529,19529,3
19530,19530,5
19531,19531,5
19532,19532,2
19533,19533,2
19534,19534,2
19535,19535,2
19536,19536,6
19537,19537,4
19538,19538,15
19539,19539,17
19540,19540,13
19541,19541,3
19542,19542,4
19543,19543,2
19544,19544,6
19545,19545,4
19546,19546,2
19547,19547,2
19548,19548,4
19549,19549,2
19550,19550,4
19551,19551,28
19552,19552,4
19553,19553,8
19554,19554,21
19555,19555,2
19556,19556,4
19557,19557,8
19558,19558,4
19559,19559,2
19560,19560,3
19561,19561,2
19562,19562,3
19563,19563,2
19564,19564,2
19565,19565,5
19566,19566,3
19567,19567,2
19568,19568,2
19569,19569,2
19570,19570,17
19571,19571,2
19572,19572,4
19573,19573,2
19574,19574,20
19575,19575,2
19576,19576,6
19577,19577,36
19578,19578,9
19579,19579,2
19580,19580,3
19581,19581,2
19582,19582,2
19583,19583,5
19584,19584,8
19585,19585,2
19586,19586,5
19587,19587,2
19588,19588,2
19589,19589,4
19590,19590,3
19591,19591,4
19592,19592,6
19593,19593,12
19594,19594,3
19595,19595,2
19596,19596,22
19597,19597,4
19598,19598,3
19599,19599,10
19600,19600,3
19601,19601,1772
19602,19602,17
19603,19603,2
19604,19604,4
19605,19605,2
19606,19606,2
19607,19607,18
19608,19608,2
19609,19609,3
19610,19610,2
19611,19611,19
19612,19612,13
19613,19613,2
19614,19614,2
19615,19615,3
19616,19616,28
19617,19617,3
19618,19618,2
19619,19619,10
19620,19620,2
19621,19621,7
19622,19622,2
19623,19623,6
19624,19624,2
19625,19625,2
19626,19626,2
19627,19627,7
19628,19628,12
19629,19629,3
19630,19630,6
19631,19631,2
19632,19632,4
19633,19633,11
19634,19634,2
19635,19635,8
19636,19636,2
19637,19637,3
19638,19638,2
19639,19639,3
19640,19640,6
19641,19641,2
19642,19642,11
19643,19643,32
19644,19644,5
19645,19645,6
19646,19646,7
19647,19647,2
19648,19648,2
19649,19649,2
19650,19650,4
19651,19651,3
19652,19652,3
19653,19653,4
19654,19654,2
19655,19655,7
19656,19656,12
19657,19657,2
19658,19658,5
19659,19659,2
19660,19660,23
19661,19661,5
19662,19662,2
19663,19663,24
19664,19664,4
19665,19665,3
19666,19666,3
19667,19667,5
19668,19668,16
19669,19669,2
19670,19670,3
19671,19671,2
19672,19672,9
19673,19673,2
19674,19674,4
19675,19675,5
19676,19676,2
19677,19677,2
19678,19678,4
19679,19679,4
19680,19680,3
19681,19681,7
19682,19682,4
19683,19683,4
19684,19684,2
19685,19685,5
19686,19686,45
19687,19687,2
19688,19688,7
19689,19689,2
19690,19690,3
19691,19691,2
19692,19692,2
19693,19693,2
19694,19694,3
19695,19695,6
19696,19696,2
19697,19697,5
19698,19698,2
19699,19699,117
19700,19700,2
19701,19701,4
19702,19702,3
19703,19703,4
19704,19704,11
19705,19705,2
19706,19706,66
19707,19707,2
19708,19708,2
19709,19709,2
19710,19710,3
19711,19711,7
19712,19712,2
19713,19713,2
19714,19714,2
19715,19715,11
19716,19716,3
19717,19717,4
19718,19718,3
19719,19719,4
19720,19720,3
19721,19721,5
19722,19722,2
19723,19723,9
19724,19724,24
19725,19725,2
19726,19726,2
19727,19727,2
19728,19728,4
19729,19729,10
19730,19730,5
19731,19731,3
19732,19732,3
19733,19733,3
19734,19734,4
19735,19735,4
19736,19736,4
19737,19737,20
19738,19738,3
19739,19739,6
19740,19740,12
19741,19741,2
19742,19742,2
19743,19743,2
19744,19744,2
19745,19745,2
19746,19746,2
19747,19747,2
19748,19748,3
19749,19749,2
19750,19750,10
19751,19751,2
19752,19752,2
19753,19753,4
19754,19754,2
19755,19755,2
19756,19756,2
19757,19757,2
19758,19758,15
19759,19759,18
19760,19760,2
19761,19761,4
19762,19762,3
19763,19763,2
19764,19764,2
19765,19765,2
19766,19766,2
19767,19767,2
19768,19768,2
19769,19769,2
19770,19770,56
19771,19771,2
19772,19772,2
19773,19773,3
19774,19774,4
19775,19775,5
19776,19776,4
19777,19777,5
19778,19778,2
19779,19779,2
19780,19780,2
19781,19781,3
19782,19782,2
19783,19783,2
19784,19784,2
19785,19785,2
19786,19786,2
19787,19787,2
19788,19788,2
19789,19789,2
19790,19790,16
19791,19791,14
19792,19792,6
19793,19793,5
19794,19794,5
19795,19795,3
19796,19796,2
19797,19797,19
19798,19798,18
19799,19799,2
19800,19800,2
19801,19801,34
19802,19802,2
19803,19803,4
19804,19804,3
19805,19805,26
19806,19806,41
19807,19807,2
19808,19808,2
19809,19809,14
19810,19810,5
19811,19811,2
19812,19812,2
19813,19813,2
19814,19814,2
19815,19815,2
19816,19816,44
19817,19817,4
19818,19818,2
19819,19819,3
19820,19820,3
19821,19821,3
19822,19822,2
19823,19823,2
19824,19824,5
19825,19825,2
19826,19826,2
19827,19827,2
19828,19828,11
19829,19829,20
19830,19830,2
19831,19831,4
19832,19832,6
19833,19833,2
19834,19834,11
19835,19835,2
19836,19836,3
19837,19837,2
19838,19838,13
19839,19839,2
19840,19840,2
19841,19841,2
19842,19842,2
19843,19843,3
19844,19844,2
19845,19845,12
19846,19846,2
19847,19847,2
19848,19848,12
19849,19849,2
19850,19850,4
19851,19851,22
19852,19852,3
19853,19853,2
19854,19854,2
19855,19855,2
19856,19856,3
19857,19857,20
19858,19858,13
19859,19859,9
19860,19860,2
19861,19861,3
19862,19862,9
19863,19863,2
19864,19864,2
19865,19865,2
19866,19866,2
19867,19867,3
19868,19868,2
19869,19869,2
19870,19870,24
19871,19871,2
19872,19872,4
19873,19873,4
19874,19874,3
19875,19875,2
19876,19876,2
19877,19877,2
19878,19878,4
19879,19879,3
19880,19880,2
19881,19881,2
19882,19882,2
19883,19883,2
19884,19884,5
19885,19885,3
19886,19886,4
19887,19887,2
19888,19888,2
19889,19889,2
19890,19890,4
19891,19891,12
19892,19892,3
19893,19893,5
19894,19894,2
19895,19895,2
19896,19896,3
19897,19897,2
19898,19898,7
19899,19899,9
19900,19900,2
19901,19901,5
19902,19902,3
19903,19903,10
19904,19904,2
19905,19905,2
19906,19906,2
19907,19907,4
19908,19908,3
19909,19909,2
19910,19910,17
19911,19911,2
19912,19912,5
19913,19913,2
19914,19914,2
19915,19915,2
19916,19916,2
19917,19917,10
19918,19918,3
19919,19919,7
19920,19920,5
19921,19921,3
19922,19922,3
19923,19923,2
19924,19924,2
19925,19925,6
19926,19926,2
19927,19927,2
19928,19928,3
19929,19929,3
19930,19930,2
19931,19931,8
19932,19932,5
19933,19933,2
19934,19934,26
19935,19935,6
19936,19936,3
19937,19937,7
19938,19938,72
19939,19939,2
19940,19940,2
19941,19941,5
19942,19942,3
19943,19943,31
19944,19944,2
19945,19945,6
19946,19946,2
19947,19947,2
19948,19948,3
19949,19949,7
19950,19950,6
19951,19951,18
19952,19952,6
19953,19953,3
19954,19954,6
19955,19955,3
19956,19956,2
19957,19957,2
19958,19958,33
19959,19959,3
19960,19960,4
19961,19961,2
19962,19962,2
19963,19963,5
